FIPS,TFPYRM1999,TFPYRM2000,TFPYRM2001,TFPYRM2002,TFPYRM2003,TFPYRM2004,TFPYRM2005,TFPYRM2006,TFPYRM2007,TFPYRM2008,TFPYRM2009,TFPYRM2010,statename,stfips
36059,169.27138,173.10849,178.9884,180.81395,188.72687,194.1674,194.91862,203.0403,215.85399,225.88728,232.81044,233.4209,New York,36
36061,172.10825,179.14857,184.59387,186.76164,192.39311,197.11794,201.73387,209.35385,225.52248,239.1657,248.82443,255.46468,New York,36
36063,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36065,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36067,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36069,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36071,169.27138,173.10849,178.9884,180.81395,188.72687,194.1674,194.91862,203.0403,215.85399,225.88728,232.81044,233.4209,New York,36
36073,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36075,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36077,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36079,169.27138,173.10849,178.9884,180.81395,188.72687,194.1674,194.91862,203.0403,215.85399,225.88728,232.81044,233.4209,New York,36
36081,172.10825,179.14857,184.59387,186.76164,192.39311,197.11794,201.73387,209.35385,225.52248,239.1657,248.82443,255.46468,New York,36
36083,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36085,172.10825,179.14857,184.59387,186.76164,192.39311,197.11794,201.73387,209.35385,225.52248,239.1657,248.82443,255.46468,New York,36
36087,169.27138,173.10849,178.9884,180.81395,188.72687,194.1674,194.91862,203.0403,215.85399,225.88728,232.81044,233.4209,New York,36
36089,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36091,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36093,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36095,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36097,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,,36
36099,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36101,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36103,169.27138,173.10849,178.9884,180.81395,188.72687,194.1674,194.91862,203.0403,215.85399,225.88728,232.81044,233.4209,New York,36
36105,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,,36
36107,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36109,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36111,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36113,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36115,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36117,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
36119,169.27138,173.10849,178.9884,180.81395,188.72687,194.1674,194.91862,203.0403,215.85399,225.88728,232.81044,233.4209,New York,36
36121,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,,36
36123,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,New York,36
37001,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37003,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37005,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,,37
37007,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,,37
37009,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,,37
37011,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37013,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37015,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37017,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37019,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37021,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37023,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37025,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37027,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37029,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37031,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37033,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,,37
37035,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37037,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37039,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37041,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,,37
37043,154.74593,159.76266,164.69034,163.46727,166.51817,166.67767,169.11116,178.56262,185.37369,198.36096,199.78276,203.30945,,37
37045,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37047,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37049,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37051,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37053,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37055,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37057,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37059,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37061,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37063,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37065,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37067,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37069,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37071,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37073,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37075,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37077,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37079,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37081,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37083,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37085,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37087,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37089,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37091,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,,37
37093,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37095,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37097,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37099,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37101,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37103,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37105,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37107,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37109,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37111,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37113,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37115,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37117,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37119,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37121,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37123,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,,37
37125,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37127,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37129,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37131,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37133,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37135,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37137,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37139,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37141,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37143,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37145,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37147,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37149,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37151,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37153,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37155,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37157,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37159,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37161,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37163,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,,37
37165,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37167,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37169,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37171,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37173,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37175,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,North Carolina,37
37177,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37179,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37181,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37183,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37185,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,,37
37187,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
37189,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37191,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37193,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37195,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37197,150.86275,152.66187,158.19939,158.21782,162.11275,170.10408,171.90117,186.68787,192.7704,202.59473,203.42758,206.48067,North Carolina,37
37199,,,,158.63771,159.57498,162.81538,161.63745,172.58884,184.83589,196.82159,200.12282,204.24229,,37
38001,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38003,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38005,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38007,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38009,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38011,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38013,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38015,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,North Dakota,38
38017,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,North Dakota,38
38019,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38021,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38023,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38025,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38027,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38029,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38031,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38033,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38035,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,North Dakota,38
38037,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38039,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38041,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38043,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38045,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38047,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38049,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,North Dakota,38
38051,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38053,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38055,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38057,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38059,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,North Dakota,38
38061,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38063,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38065,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,North Dakota,38
38067,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38069,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38071,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38073,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38075,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,North Dakota,38
38077,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,North Dakota,38
38079,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38081,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38083,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38085,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,North Dakota,38
38087,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38089,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,North Dakota,38
38091,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38093,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,North Dakota,38
38095,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38097,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38099,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38101,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,North Dakota,38
38103,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,,38
38105,,,,156.27817,159.61197,159.62947,163.45224,168.02838,181.43071,192.39217,195.96225,202.90378,North Dakota,38
39001,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,,39
39003,,,,152.17387,158.56537,159.61983,161.42734,168.59288,180.00999,188.43185,192.69061,197.01306,Ohio,39
39005,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39007,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39009,,,,169.2986,165.49138,165.83194,165.87497,179.08197,185.73633,196.99644,204.53098,208.46275,Ohio,39
39011,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39013,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,Ohio,39
39015,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39017,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39019,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39021,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39023,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39025,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39027,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39029,150.21237,156.26292,158.78636,164.21028,163.05737,171.59215,172.63123,181.95612,188.7856,200.0491,207.26874,210.36931,Ohio,39
39031,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39033,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39035,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39037,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39039,,,,152.17387,158.56537,159.61983,161.42734,168.59288,180.00999,188.43185,192.69061,197.01306,Ohio,39
39041,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39043,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39045,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39047,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39049,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39051,,,,152.17387,158.56537,159.61983,161.42734,168.59288,180.00999,188.43185,192.69061,197.01306,Ohio,39
39053,,,,169.2986,165.49138,165.83194,165.87497,179.08197,185.73633,196.99644,204.53098,208.46275,Ohio,39
39055,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39057,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39059,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39061,151.49155,151.00859,157.09315,157.43985,157.37325,168.19763,166.58801,174.05901,184.89586,196.94003,199.63388,206.18901,Ohio,39
39063,,,,152.17387,158.56537,159.61983,161.42734,168.59288,180.00999,188.43185,192.69061,197.01306,Ohio,39
